国家,省,市,区,行政区划代码,经度,纬度
中国,贵州省,贵阳市,清镇市,520181,106.630200,26.647700
中国,贵州省,六盘水市,钟山区,520201,104.830600,26.593300
中国,贵州省,六盘水市,六枝特区,520203,104.830600,26.593300
中国,贵州省,六盘水市,水城区,520204,104.830600,26.593300
中国,贵州省,六盘水市,盘州市,520281,104.830600,26.593300
中国,贵州省,遵义市,红花岗区,520302,106.927400,27.725500
中国,贵州省,遵义市,汇川区,520303,106.927400,27.725500
中国,贵州省,遵义市,播州区,520304,106.927400,27.725500
中国,贵州省,遵义市,桐梓县,520322,106.927400,27.725500
中国,贵州省,遵义市,绥阳县,520323,106.927400,27.725500
中国,贵州省,遵义市,正安县,520324,106.927400,27.725500
中国,贵州省,遵义市,道真仡佬族苗族自治县,520325,106.927400,27.725500
中国,贵州省,遵义市,务川仡佬族苗族自治县,520326,106.927400,27.725500
中国,贵州省,遵义市,凤冈县,520327,106.927400,27.725500
中国,贵州省,遵义市,湄潭县,520328,106.927400,27.725500
中国,贵州省,遵义市,余庆县,520329,106.927400,27.725500
中国,贵州省,遵义市,习水县,520330,106.927400,27.725500
中国,贵州省,遵义市,赤水市,520381,106.927400,27.725500
中国,贵州省,遵义市,仁怀市,520382,106.927400,27.725500
中国,贵州省,安顺市,西秀区,520402,105.932200,26.253000
中国,贵州省,安顺市,平坝区,520403,105.932200,26.253000
中国,贵州省,安顺市,普定县,520422,105.932200,26.253000
中国,贵州省,安顺市,镇宁布依族苗族自治县,520423,105.932200,26.253000
中国,贵州省,安顺市,关岭布依族苗族自治县,520424,105.932200,26.253000
中国,贵州省,安顺市,紫云苗族布依族自治县,520425,105.932200,26.253000
中国,贵州省,毕节市,七星关区,520502,105.285300,27.284800
中国,贵州省,毕节市,大方县,520521,105.285300,27.284800
中国,贵州省,毕节市,金沙县,520523,105.285300,27.284800
中国,贵州省,毕节市,织金县,520524,105.285300,27.284800
中国,贵州省,毕节市,纳雍县,520525,105.285300,27.284800
中国,贵州省,毕节市,威宁彝族回族苗族自治县,520526,105.285300,27.284800
中国,贵州省,毕节市,赫章县,520527,105.285300,27.284800
中国,贵州省,毕节市,黔西市,520581,105.285300,27.284800
中国,贵州省,铜仁市,碧江区,520602,109.189400,27.731800
中国,贵州省,铜仁市,万山区,520603,109.189400,27.731800
中国,贵州省,铜仁市,江口县,520621,109.189400,27.731800
中国,贵州省,铜仁市,玉屏侗族自治县,520622,109.189400,27.731800
中国,贵州省,铜仁市,石阡县,520623,109.189400,27.731800
中国,贵州省,铜仁市,思南县,520624,109.189400,27.731800
中国,贵州省,铜仁市,印江土家族苗族自治县,520625,109.189400,27.731800
中国,贵州省,铜仁市,德江县,520626,109.189400,27.731800
中国,贵州省,铜仁市,沿河土家族自治县,520627,109.189400,27.731800
中国,贵州省,铜仁市,松桃苗族自治县,520628,109.189400,27.731800
中国,贵州省,黔西南布依族苗族自治州,兴义市,522301,104.905500,25.088500
中国,贵州省,黔西南布依族苗族自治州,兴仁市,522302,104.905500,25.088500
中国,贵州省,黔西南布依族苗族自治州,普安县,522323,104.905500,25.088500
中国,贵州省,黔西南布依族苗族自治州,晴隆县,522324,104.905500,25.088500
中国,贵州省,黔西南布依族苗族自治州,贞丰县,522325,104.905500,25.088500
中国,贵州省,黔西南布依族苗族自治州,望谟县,522326,104.905500,25.088500
中国,贵州省,黔西南布依族苗族自治州,册亨县,522327,104.905500,25.088500
中国,贵州省,黔西南布依族苗族自治州,安龙县,522328,104.905500,25.088500
中国,贵州省,黔东南苗族侗族自治州,凯里市,522601,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,黄平县,522622,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,施秉县,522623,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,三穗县,522624,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,镇远县,522625,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,岑巩县,522626,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,天柱县,522627,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,锦屏县,522628,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,剑河县,522629,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,台江县,522630,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,黎平县,522631,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,榕江县,522632,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,从江县,522633,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,雷山县,522634,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,麻江县,522635,107.982300,26.583700
中国,贵州省,黔东南苗族侗族自治州,丹寨县,522636,107.982300,26.583700
中国,贵州省,黔南布依族苗族自治州,都匀市,522701,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,福泉市,522702,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,荔波县,522722,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,贵定县,522723,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,瓮安县,522725,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,独山县,522726,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,平塘县,522727,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,罗甸县,522728,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,长顺县,522729,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,龙里县,522730,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,惠水县,522731,107.522900,26.253200
中国,贵州省,黔南布依族苗族自治州,三都水族自治县,522732,107.522900,26.253200
中国,云南省,昆明市,五华区,530102,102.832900,24.880200
中国,云南省,昆明市,盘龙区,530103,102.832900,24.880200
中国,云南省,昆明市,官渡区,530111,102.832900,24.880200
中国,云南省,昆明市,西山区,530112,102.832900,24.880200
中国,云南省,昆明市,东川区,530113,102.832900,24.880200
中国,云南省,昆明市,呈贡区,530114,102.832900,24.880200
中国,云南省,昆明市,晋宁区,530115,102.832900,24.880200
中国,云南省,昆明市,富民县,530124,102.832900,24.880200
中国,云南省,昆明市,宜良县,530125,102.832900,24.880200
中国,云南省,昆明市,石林彝族自治县,530126,102.832900,24.880200
中国,云南省,昆明市,嵩明县,530127,102.832900,24.880200
中国,云南省,昆明市,禄劝彝族苗族自治县,530128,102.832900,24.880200
中国,云南省,昆明市,寻甸回族彝族自治县,530129,102.832900,24.880200
中国,云南省,昆明市,安宁市,530181,102.832900,24.880200
中国,云南省,曲靖市,麒麟区,530302,103.796200,25.490300
中国,云南省,曲靖市,沾益区,530303,103.796200,25.490300
中国,云南省,曲靖市,马龙区,530304,103.796200,25.490300
中国,云南省,曲靖市,陆良县,530322,103.796200,25.490300
中国,云南省,曲靖市,师宗县,530323,103.796200,25.490300
中国,云南省,曲靖市,罗平县,530324,103.796200,25.490300
中国,云南省,曲靖市,富源县,530325,103.796200,25.490300
中国,云南省,曲靖市,会泽县,530326,103.796200,25.490300
中国,云南省,曲靖市,宣威市,530381,103.796200,25.490300
中国,云南省,玉溪市,红塔区,530402,102.546700,24.352200
中国,云南省,玉溪市,江川区,530403,102.546700,24.352200
中国,云南省,玉溪市,通海县,530423,102.546700,24.352200
中国,云南省,玉溪市,华宁县,530424,102.546700,24.352200
中国,云南省,玉溪市,易门县,530425,102.546700,24.352200
中国,云南省,玉溪市,峨山彝族自治县,530426,102.546700,24.352200
中国,云南省,玉溪市,新平彝族傣族自治县,530427,102.546700,24.352200
中国,云南省,玉溪市,元江哈尼族彝族傣族自治县,530428,102.546700,24.352200
中国,云南省,玉溪市,澄江市,530481,102.546700,24.352200
中国,云南省,保山市,隆阳区,530502,99.161800,25.112100
中国,云南省,保山市,施甸县,530521,99.161800,25.112100
中国,云南省,保山市,龙陵县,530523,99.161800,25.112100
中国,云南省,保山市,昌宁县,530524,99.161800,25.112100
中国,云南省,保山市,腾冲市,530581,99.161800,25.112100
中国,云南省,昭通市,昭阳区,530602,103.717400,27.338500
中国,云南省,昭通市,鲁甸县,530621,103.717400,27.338500
中国,云南省,昭通市,巧家县,530622,103.717400,27.338500
中国,云南省,昭通市,盐津县,530623,103.717400,27.338500
中国,云南省,昭通市,大关县,530624,103.717400,27.338500
中国,云南省,昭通市,永善县,530625,103.717400,27.338500
中国,云南省,昭通市,绥江县,530626,103.717400,27.338500
中国,云南省,昭通市,镇雄县,530627,103.717400,27.338500
中国,云南省,昭通市,彝良县,530628,103.717400,27.338500
中国,云南省,昭通市,威信县,530629,103.717400,27.338500
中国,云南省,昭通市,水富市,530681,103.717400,27.338500
中国,云南省,丽江市,古城区,530702,100.227300,26.855100
中国,云南省,丽江市,玉龙纳西族自治县,530721,100.227300,26.855100
中国,云南省,丽江市,永胜县,530722,100.227300,26.855100
中国,云南省,丽江市,华坪县,530723,100.227300,26.855100
中国,云南省,丽江市,宁蒗彝族自治县,530724,100.227300,26.855100
中国,云南省,普洱市,思茅区,530802,100.966400,22.786400
中国,云南省,普洱市,宁洱哈尼族彝族自治县,530821,100.966400,22.786400
中国,云南省,普洱市,墨江哈尼族自治县,530822,100.966400,22.786400
中国,云南省,普洱市,景东彝族自治县,530823,100.966400,22.786400
中国,云南省,普洱市,景谷傣族彝族自治县,530824,100.966400,22.786400
中国,云南省,普洱市,镇沅彝族哈尼族拉祜族自治县,530825,100.966400,22.786400
中国,云南省,普洱市,江城哈尼族彝族自治县,530826,100.966400,22.786400
中国,云南省,普洱市,孟连傣族拉祜族佤族自治县,530827,100.966400,22.786400
中国,云南省,普洱市,澜沧拉祜族自治县,530828,100.966400,22.786400
中国,云南省,普洱市,西盟佤族自治县,530829,100.966400,22.786400
中国,云南省,临沧市,临翔区,530902,100.089200,23.884300
中国,云南省,临沧市,凤庆县,530921,100.089200,23.884300
中国,云南省,临沧市,云县,530922,100.089200,23.884300
中国,云南省,临沧市,永德县,530923,100.089200,23.884300
中国,云南省,临沧市,镇康县,530924,100.089200,23.884300
中国,云南省,临沧市,双江拉祜族佤族布朗族傣族自治县,530925,100.089200,23.884300
中国,云南省,临沧市,耿马傣族佤族自治县,530926,100.089200,23.884300
中国,云南省,临沧市,沧源佤族自治县,530927,100.089200,23.884300
中国,云南省,楚雄彝族自治州,楚雄市,532301,101.528100,25.045100
中国,云南省,楚雄彝族自治州,禄丰市,532302,101.528100,25.045100
中国,云南省,楚雄彝族自治州,双柏县,532322,101.528100,25.045100
中国,云南省,楚雄彝族自治州,牟定县,532323,101.528100,25.045100
中国,云南省,楚雄彝族自治州,南华县,532324,101.528100,25.045100
中国,云南省,楚雄彝族自治州,姚安县,532325,101.528100,25.045100
中国,云南省,楚雄彝族自治州,大姚县,532326,101.528100,25.045100
中国,云南省,楚雄彝族自治州,永仁县,532327,101.528100,25.045100
中国,云南省,楚雄彝族自治州,元谋县,532328,101.528100,25.045100
中国,云南省,楚雄彝族自治州,武定县,532329,101.528100,25.045100
中国,云南省,红河哈尼族彝族自治州,个旧市,532501,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,开远市,532502,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,蒙自市,532503,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,弥勒市,532504,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,屏边苗族自治县,532523,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,建水县,532524,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,石屏县,532525,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,泸西县,532527,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,元阳县,532528,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,红河县,532529,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,金平苗族瑶族傣族自治县,532530,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,绿春县,532531,103.375300,23.363800
中国,云南省,红河哈尼族彝族自治州,河口瑶族自治县,532532,103.375300,23.363800
中国,云南省,文山壮族苗族自治州,文山市,532601,104.215200,23.398700
中国,云南省,文山壮族苗族自治州,砚山县,532622,104.215200,23.398700
中国,云南省,文山壮族苗族自治州,西畴县,532623,104.215200,23.398700
中国,云南省,文山壮族苗族自治州,麻栗坡县,532624,104.215200,23.398700
中国,云南省,文山壮族苗族自治州,马关县,532625,104.215200,23.398700
中国,云南省,文山壮族苗族自治州,丘北县,532626,104.215200,23.398700
中国,云南省,文山壮族苗族自治州,广南县,532627,104.215200,23.398700
中国,云南省,文山壮族苗族自治州,富宁县,532628,104.215200,23.398700
中国,云南省,西双版纳傣族自治州,景洪市,532801,100.797400,22.007700
中国,云南省,西双版纳傣族自治州,勐海县,532822,100.797400,22.007700
中国,云南省,西双版纳傣族自治州,勐腊县,532823,100.797400,22.007700
中国,云南省,大理白族自治州,大理市,532901,100.191600,25.606700
中国,云南省,大理白族自治州,漾濞彝族自治县,532922,100.191600,25.606700
中国,云南省,大理白族自治州,祥云县,532923,100.191600,25.606700
中国,云南省,大理白族自治州,宾川县,532924,100.191600,25.606700
中国,云南省,大理白族自治州,弥渡县,532925,100.191600,25.606700
中国,云南省,大理白族自治州,南涧彝族自治县,532926,100.191600,25.606700
中国,云南省,大理白族自治州,巍山彝族回族自治县,532927,100.191600,25.606700
中国,云南省,大理白族自治州,永平县,532928,100.191600,25.606700
中国,云南省,大理白族自治州,云龙县,532929,100.191600,25.606700
中国,云南省,大理白族自治州,洱源县,532930,100.191600,25.606700
中国,云南省,大理白族自治州,剑川县,532931,100.191600,25.606700
中国,云南省,大理白族自治州,鹤庆县,532932,100.191600,25.606700
中国,云南省,德宏傣族景颇族自治州,瑞丽市,533102,98.584900,24.433300
中国,云南省,德宏傣族景颇族自治州,芒市,533103,98.584900,24.433300
中国,云南省,德宏傣族景颇族自治州,梁河县,533122,98.584900,24.433300
中国,云南省,德宏傣族景颇族自治州,盈江县,533123,98.584900,24.433300
中国,云南省,德宏傣族景颇族自治州,陇川县,533124,98.584900,24.433300
中国,云南省,怒江傈僳族自治州,泸水市,533301,98.853700,25.860700
中国,云南省,怒江傈僳族自治州,福贡县,533323,98.853700,25.860700
中国,云南省,怒江傈僳族自治州,贡山独龙族怒族自治县,533324,98.853700,25.860700
中国,云南省,怒江傈僳族自治州,兰坪白族普米族自治县,533325,98.853700,25.860700
中国,云南省,迪庆藏族自治州,香格里拉市,533401,99.700600,27.831200
中国,云南省,迪庆藏族自治州,德钦县,533422,99.700600,27.831200
中国,云南省,迪庆藏族自治州,维西傈僳族自治县,533423,99.700600,27.831200
中国,西藏自治区,拉萨市,城关区,540102,91.132400,29.660100
中国,西藏自治区,拉萨市,堆龙德庆区,540103,91.132400,29.660100
中国,西藏自治区,拉萨市,达孜区,540104,91.132400,29.660100
中国,西藏自治区,拉萨市,林周县,540121,91.132400,29.660100
中国,西藏自治区,拉萨市,当雄县,540122,91.132400,29.660100
中国,西藏自治区,拉萨市,尼木县,540123,91.132400,29.660100
中国,西藏自治区,拉萨市,曲水县,540124,91.132400,29.660100
中国,西藏自治区,拉萨市,墨竹工卡县,540127,91.132400,29.660100
中国,西藏自治区,拉萨市,格尔木藏青工业园区,540171,91.132400,29.660100
中国,西藏自治区,拉萨市,拉萨经济技术开发区,540172,91.132400,29.660100
中国,西藏自治区,拉萨市,西藏文化旅游创意园区,540173,91.132400,29.660100
中国,西藏自治区,拉萨市,达孜工业园区,540174,91.132400,29.660100
中国,西藏自治区,日喀则市,桑珠孜区,540202,88.880500,29.267300
中国,西藏自治区,日喀则市,南木林县,540221,88.880500,29.267300
中国,西藏自治区,日喀则市,江孜县,540222,88.880500,29.267300
中国,西藏自治区,日喀则市,定日县,540223,88.880500,29.267300
中国,西藏自治区,日喀则市,萨迦县,540224,88.880500,29.267300
中国,西藏自治区,日喀则市,拉孜县,540225,88.880500,29.267300
中国,西藏自治区,日喀则市,昂仁县,540226,88.880500,29.267300
中国,西藏自治区,日喀则市,谢通门县,540227,88.880500,29.267300
中国,西藏自治区,日喀则市,白朗县,540228,88.880500,29.267300
中国,西藏自治区,日喀则市,仁布县,540229,88.880500,29.267300
中国,西藏自治区,日喀则市,康马县,540230,88.880500,29.267300
中国,西藏自治区,日喀则市,定结县,540231,88.880500,29.267300
中国,西藏自治区,日喀则市,仲巴县,540232,88.880500,29.267300
中国,西藏自治区,日喀则市,亚东县,540233,88.880500,29.267300
中国,西藏自治区,日喀则市,吉隆县,540234,88.880500,29.267300
中国,西藏自治区,日喀则市,聂拉木县,540235,88.880500,29.267300
中国,西藏自治区,日喀则市,萨嘎县,540236,88.880500,29.267300
中国,西藏自治区,日喀则市,岗巴县,540237,88.880500,29.267300
中国,西藏自治区,昌都市,卡若区,540302,97.172400,31.140700
中国,西藏自治区,昌都市,江达县,540321,97.172400,31.140700
中国,西藏自治区,昌都市,贡觉县,540322,97.172400,31.140700
中国,西藏自治区,昌都市,类乌齐县,540323,97.172400,31.140700
中国,西藏自治区,昌都市,丁青县,540324,97.172400,31.140700
中国,西藏自治区,昌都市,察雅县,540325,97.172400,31.140700
中国,西藏自治区,昌都市,八宿县,540326,97.172400,31.140700
中国,西藏自治区,昌都市,左贡县,540327,97.172400,31.140700
中国,西藏自治区,昌都市,芒康县,540328,97.172400,31.140700
中国,西藏自治区,昌都市,洛隆县,540329,97.172400,31.140700
中国,西藏自治区,昌都市,边坝县,540330,97.172400,31.140700
中国,西藏自治区,林芝市,巴宜区,540402,94.361900,29.649500
中国,西藏自治区,林芝市,工布江达县,540421,94.361900,29.649500
中国,西藏自治区,林芝市,墨脱县,540423,94.361900,29.649500
中国,西藏自治区,林芝市,波密县,540424,94.361900,29.649500
中国,西藏自治区,林芝市,察隅县,540425,94.361900,29.649500
中国,西藏自治区,林芝市,朗县,540426,94.361900,29.649500
中国,西藏自治区,林芝市,米林市,540481,94.361900,29.649500
中国,西藏自治区,山南市,乃东区,540502,91.766700,29.236200
中国,西藏自治区,山南市,扎囊县,540521,91.766700,29.236200
中国,西藏自治区,山南市,贡嘎县,540522,91.766700,29.236200
中国,西藏自治区,山南市,桑日县,540523,91.766700,29.236200
中国,西藏自治区,山南市,琼结县,540524,91.766700,29.236200
中国,西藏自治区,山南市,曲松县,540525,91.766700,29.236200
中国,西藏自治区,山南市,措美县,540526,91.766700,29.236200
中国,西藏自治区,山南市,洛扎县,540527,91.766700,29.236200
中国,西藏自治区,山南市,加查县,540528,91.766700,29.236200
中国,西藏自治区,山南市,隆子县,540529,91.766700,29.236200
中国,西藏自治区,山南市,浪卡子县,540531,91.766700,29.236200
中国,西藏自治区,山南市,错那市,540581,91.766700,29.236200
中国,西藏自治区,那曲市,色尼区,540602,92.051500,31.476700
中国,西藏自治区,那曲市,嘉黎县,540621,92.051500,31.476700
中国,西藏自治区,那曲市,比如县,540622,92.051500,31.476700
中国,西藏自治区,那曲市,聂荣县,540623,92.051500,31.476700
中国,西藏自治区,那曲市,安多县,540624,92.051500,31.476700
中国,西藏自治区,那曲市,申扎县,540625,92.051500,31.476700
中国,西藏自治区,那曲市,索县,540626,92.051500,31.476700
中国,西藏自治区,那曲市,班戈县,540627,92.051500,31.476700
中国,西藏自治区,那曲市,巴青县,540628,92.051500,31.476700
中国,西藏自治区,那曲市,尼玛县,540629,92.051500,31.476700
中国,西藏自治区,那曲市,双湖县,540630,92.051500,31.476700
中国,西藏自治区,阿里地区,普兰县,542521,80.105700,32.503100
中国,西藏自治区,阿里地区,札达县,542522,80.105700,32.503100
中国,西藏自治区,阿里地区,噶尔县,542523,80.105700,32.503100
中国,西藏自治区,阿里地区,日土县,542524,80.105700,32.503100
中国,西藏自治区,阿里地区,革吉县,542525,80.105700,32.503100
中国,西藏自治区,阿里地区,改则县,542526,80.105700,32.503100
中国,西藏自治区,阿里地区,措勤县,542527,80.105700,32.503100
中国,陕西省,西安市,新城区,610102,108.939800,34.343200
中国,陕西省,西安市,碑林区,610103,108.939800,34.343200
中国,陕西省,西安市,莲湖区,610104,108.939800,34.343200
中国,陕西省,西安市,灞桥区,610111,108.939800,34.343200
中国,陕西省,西安市,未央区,610112,108.939800,34.343200
中国,陕西省,西安市,雁塔区,610113,108.939800,34.343200
中国,陕西省,西安市,阎良区,610114,108.939800,34.343200
中国,陕西省,西安市,临潼区,610115,108.939800,34.343200
中国,陕西省,西安市,长安区,610116,108.939800,34.343200
中国,陕西省,西安市,高陵区,610117,108.939800,34.343200
中国,陕西省,西安市,鄠邑区,610118,108.939800,34.343200
中国,陕西省,西安市,蓝田县,610122,108.939800,34.343200
中国,陕西省,西安市,周至县,610124,108.939800,34.343200
中国,陕西省,铜川市,王益区,610202,108.945600,34.908400
中国,陕西省,铜川市,印台区,610203,108.945600,34.908400
中国,陕西省,铜川市,耀州区,610204,108.945600,34.908400
中国,陕西省,铜川市,宜君县,610222,108.945600,34.908400
中国,陕西省,宝鸡市,渭滨区,610302,107.236800,34.361400
中国,陕西省,宝鸡市,金台区,610303,107.236800,34.361400
中国,陕西省,宝鸡市,陈仓区,610304,107.236800,34.361400
中国,陕西省,宝鸡市,凤翔区,610305,107.236800,34.361400
中国,陕西省,宝鸡市,岐山县,610323,107.236800,34.361400
中国,陕西省,宝鸡市,扶风县,610324,107.236800,34.361400
中国,陕西省,宝鸡市,眉县,610326,107.236800,34.361400
中国,陕西省,宝鸡市,陇县,610327,107.236800,34.361400
中国,陕西省,宝鸡市,千阳县,610328,107.236800,34.361400
中国,陕西省,宝鸡市,麟游县,610329,107.236800,34.361400
中国,陕西省,宝鸡市,凤县,610330,107.236800,34.361400
中国,陕西省,宝鸡市,太白县,610331,107.236800,34.361400
中国,陕西省,咸阳市,秦都区,610402,108.708900,34.329600
中国,陕西省,咸阳市,杨陵区,610403,108.708900,34.329600
中国,陕西省,咸阳市,渭城区,610404,108.708900,34.329600
中国,陕西省,咸阳市,三原县,610422,108.708900,34.329600
中国,陕西省,咸阳市,泾阳县,610423,108.708900,34.329600
中国,陕西省,咸阳市,乾县,610424,108.708900,34.329600
中国,陕西省,咸阳市,礼泉县,610425,108.708900,34.329600
中国,陕西省,咸阳市,永寿县,610426,108.708900,34.329600
中国,陕西省,咸阳市,长武县,610428,108.708900,34.329600
中国,陕西省,咸阳市,旬邑县,610429,108.708900,34.329600
中国,陕西省,咸阳市,淳化县,610430,108.708900,34.329600
中国,陕西省,咸阳市,武功县,610431,108.708900,34.329600
中国,陕西省,咸阳市,兴平市,610481,108.708900,34.329600
中国,陕西省,咸阳市,彬州市,610482,108.708900,34.329600
中国,陕西省,渭南市,临渭区,610502,109.509800,34.499800
中国,陕西省,渭南市,华州区,610503,109.509800,34.499800
中国,陕西省,渭南市,潼关县,610522,109.509800,34.499800
中国,陕西省,渭南市,大荔县,610523,109.509800,34.499800
中国,陕西省,渭南市,合阳县,610524,109.509800,34.499800
中国,陕西省,渭南市,澄城县,610525,109.509800,34.499800
中国,陕西省,渭南市,蒲城县,610526,109.509800,34.499800
中国,陕西省,渭南市,白水县,610527,109.509800,34.499800
中国,陕西省,渭南市,富平县,610528,109.509800,34.499800
中国,陕西省,渭南市,韩城市,610581,109.509800,34.499800
中国,陕西省,渭南市,华阴市,610582,109.509800,34.499800
中国,陕西省,延安市,宝塔区,610602,109.490100,36.596500
中国,陕西省,延安市,安塞区,610603,109.490100,36.596500
中国,陕西省,延安市,延长县,610621,109.490100,36.596500
中国,陕西省,延安市,延川县,610622,109.490100,36.596500
中国,陕西省,延安市,志丹县,610625,109.490100,36.596500
中国,陕西省,延安市,吴起县,610626,109.490100,36.596500
中国,陕西省,延安市,甘泉县,610627,109.490100,36.596500
中国,陕西省,延安市,富县,610628,109.490100,36.596500
中国,陕西省,延安市,洛川县,610629,109.490100,36.596500
中国,陕西省,延安市,宜川县,610630,109.490100,36.596500
中国,陕西省,延安市,黄龙县,610631,109.490100,36.596500
中国,陕西省,延安市,黄陵县,610632,109.490100,36.596500
中国,陕西省,延安市,子长市,610681,109.490100,36.596500
中国,陕西省,汉中市,汉台区,610702,107.023300,33.067800
中国,陕西省,汉中市,南郑区,610703,107.023300,33.067800
中国,陕西省,汉中市,城固县,610722,107.023300,33.067800
中国,陕西省,汉中市,洋县,610723,107.023300,33.067800
中国,陕西省,汉中市,西乡县,610724,107.023300,33.067800
中国,陕西省,汉中市,勉县,610725,107.023300,33.067800
中国,陕西省,汉中市,宁强县,610726,107.023300,33.067800
中国,陕西省,汉中市,略阳县,610727,107.023300,33.067800
中国,陕西省,汉中市,镇巴县,610728,107.023300,33.067800
中国,陕西省,汉中市,留坝县,610729,107.023300,33.067800
中国,陕西省,汉中市,佛坪县,610730,107.023300,33.067800
中国,陕西省,榆林市,榆阳区,610802,109.734600,38.279400
中国,陕西省,榆林市,横山区,610803,109.734600,38.279400
中国,陕西省,榆林市,府谷县,610822,109.734600,38.279400
中国,陕西省,榆林市,靖边县,610824,109.734600,38.279400
中国,陕西省,榆林市,定边县,610825,109.734600,38.279400
中国,陕西省,榆林市,绥德县,610826,109.734600,38.279400
中国,陕西省,榆林市,米脂县,610827,109.734600,38.279400
中国,陕西省,榆林市,佳县,610828,109.734600,38.279400
中国,陕西省,榆林市,吴堡县,610829,109.734600,38.279400
中国,陕西省,榆林市,清涧县,610830,109.734600,38.279400
中国,陕西省,榆林市,子洲县,610831,109.734600,38.279400
中国,陕西省,榆林市,神木市,610881,109.734600,38.279400
中国,陕西省,安康市,汉滨区,610902,109.029000,32.683200
中国,陕西省,安康市,汉阴县,610921,109.029000,32.683200
中国,陕西省,安康市,石泉县,610922,109.029000,32.683200
中国,陕西省,安康市,宁陕县,610923,109.029000,32.683200
中国,陕西省,安康市,紫阳县,610924,109.029000,32.683200
中国,陕西省,安康市,岚皋县,610925,109.029000,32.683200
中国,陕西省,安康市,平利县,610926,109.029000,32.683200
中国,陕西省,安康市,镇坪县,610927,109.029000,32.683200
中国,陕西省,安康市,白河县,610929,109.029000,32.683200
中国,陕西省,安康市,旬阳市,610981,109.029000,32.683200
中国,陕西省,商洛市,商州区,611002,109.918500,33.875800
中国,陕西省,商洛市,洛南县,611021,109.918500,33.875800
中国,陕西省,商洛市,丹凤县,611022,109.918500,33.875800
中国,陕西省,商洛市,商南县,611023,109.918500,33.875800
中国,陕西省,商洛市,山阳县,611024,109.918500,33.875800
中国,陕西省,商洛市,镇安县,611025,109.918500,33.875800
中国,陕西省,商洛市,柞水县,611026,109.918500,33.875800
中国,甘肃省,兰州市,城关区,620102,103.834600,36.061300
中国,甘肃省,兰州市,七里河区,620103,103.834600,36.061300
中国,甘肃省,兰州市,西固区,620104,103.834600,36.061300
中国,甘肃省,兰州市,安宁区,620105,103.834600,36.061300
中国,甘肃省,兰州市,红古区,620111,103.834600,36.061300
中国,甘肃省,兰州市,永登县,620121,103.834600,36.061300
中国,甘肃省,兰州市,皋兰县,620122,103.834600,36.061300
中国,甘肃省,兰州市,榆中县,620123,103.834600,36.061300
中国,甘肃省,兰州市,兰州新区,620171,103.834600,36.061300
中国,甘肃省,嘉峪关市,嘉峪关市,620201,98.277300,39.772600
中国,甘肃省,金昌市,金川区,620302,102.188000,38.520300
中国,甘肃省,金昌市,永昌县,620321,102.188000,38.520300
中国,甘肃省,白银市,白银区,620402,104.138500,36.545000
中国,甘肃省,白银市,平川区,620403,104.138500,36.545000
中国,甘肃省,白银市,靖远县,620421,104.138500,36.545000
中国,甘肃省,白银市,会宁县,620422,104.138500,36.545000
中国,甘肃省,白银市,景泰县,620423,104.138500,36.545000
中国,甘肃省,天水市,秦州区,620502,105.725000,34.581200
中国,甘肃省,天水市,麦积区,620503,105.725000,34.581200
中国,甘肃省,天水市,清水县,620521,105.725000,34.581200
中国,甘肃省,天水市,秦安县,620522,105.725000,34.581200
